"player_name" "player_api_id" "overall_rating" "gk_attributes" "num_appearances" "num_leagues"
"7171" "Rafael" 172157 77 387 30 1
"7172" "Adriano Jose de Lara" 172172 65 41 1 1
"7173" "Ryan Dow" 172186 66 68 51 1
"7174" "Andre" 172187 76 118 1 1
"7175" "Joselu" 172321 75 121 73 2
"7176" "Javier Aquino" 172324 75 54 31 1
"7177" "Guus Hupperts" 172346 71 116 81 1
"7178" "Aron Johannsson" 172388 74 60 52 2
"7179" "Cicinho" 172430 76 40 19 1
"7180" "Rodrigo Dantas" 172443 68 53 7 1
"7181" "Lorenzo Melgarejo" 172446 75 52 47 1
"7182" "Stevie May" 172486 70 47 42 1
"7183" "Zander Clark" 172489 51 264 5 1
"7184" "Gil" 172568 76 132 38 1
"7185" "Damien Le Tallec" 172610 68 103 1 1
"7186" "Ryan Mendes" 172615 73 107 21 1
"7187" "Victor Ibarbo" 172644 78 51 75 1
"7188" "Daniel Hoeegh" 172768 69 53 10 1
"7189" "Callum McManaman" 172841 73 99 15 1
"7190" "Abel Issa Camara" 172875 69 45 33 1
"7191" "Junior Caicara" 172887 76 73 50 2
"7192" "Bruno Cesar" 172888 79 134 43 1
"7193" "Tomasz Holota" 172896 64 53 89 1
"7194" "Manolo Gabbiadini" 172899 78 44 80 1
"7195" "Peniel Kokou Mlapa" 172901 73 104 31 1
"7196" "Andreu Fontas" 172948 77 138 85 1
"7197" "Thiago Alcantara" 172949 83 144 70 2
"7198" "Abdourahman Dampha" 173011 63 132 24 1
"7199" "Danny Drinkwater" 173317 76 129 51 1
"7200" "Marc Muniesa" 173382 75 121 33 1
"7201" "Henrique" 173383 66 120 19 1
"7202" "Xandao" 173384 77 120 21 1
"7203" "Mateusz Piatkowski" 173385 61 51 37 1
"7204" "Javier Ros" 173389 71 125 2 1
"7205" "Damian Hops Chmiel" 173393 64 52 77 1
"7206" "Matthew James" 173408 69 133 20 1
"7207" "Lucas Alfonso Orban" 173427 77 65 44 2
"7208" "Stefan Nikolic" 173432 63 50 7 1
"7209" "Ibrahim Rabiu" 173448 68 57 8 1
"7210" "Renato Neto" 173449 74 66 109 2
"7211" "Andrej Kramaric" 173461 74 58 18 2
"7212" "Jordan Lukaku" 173462 72 53 50 1
"7213" "Leozinho" 173465 67 52 10 1
"7214" "Aymen Tahar" 173466 66 46 9 1
"7215" "Dragos Grigore" 173484 74 55 25 1
"7216" "Paul Papp" 173509 74 38 10 1
"7217" "Niko Datkovic" 173534 66 45 27 1
"7218" "Ivan Martic" 173609 73 99 49 2
"7219" "Joao Pedro" 173630 65 64 16 1
"7220" "Koro Kone" 173699 63 53 9 1
"7221" "Tornike Okriashvili" 173730 70 47 19 1
"7222" "Joan Oriol" 173885 72 133 30 1
"7223" "Alen Melunovic" 173913 57 113 8 1
"7224" "Mohammad Ghadir" 173922 68 49 8 1
"7225" "Marko Basic" 173936 67 51 27 1
"7226" "Maxime Le Marchand" 173952 74 123 26 1
"7227" "Abdoul Razzagui Camara" 173955 72 124 45 1
"7228" "Sofiane Hanni" 173957 74 103 54 1
"7229" "Raul Navas" 173965 74 57 29 1
"7230" "Arthur" 173983 65 48 2 1
"7231" "Adam Fraczczak" 173993 68 50 108 1
"7232" "Ylli Sallahi" 174018 62 43 1 1
"7233" "Jesus Fernandez" 174030 72 349 8 1
"7234" "Pontus Jansson" 174031 75 105 13 1
"7235" "Martin Milec" 174054 71 46 41 2
"7236" "Carlos Eduardo" 174062 76 138 56 2
"7237" "Almog Cohen" 174093 70 45 42 1
"7238" "Avi Rikan" 174203 61 46 40 1
"7239" "Barak Badash" 174220 66 49 18 1
"7240" "Tamir Kahlon" 174247 62 48 11 2
"7241" "Nicolas Otamendi" 174321 84 127 140 3
"7242" "Shane Duffy" 174325 69 112 2 1
"7243" "Shane Ferguson" 174326 66 38 7 1
"7244" "Dor Malul" 174363 63 41 30 1
"7245" "Shiran Yeini" 174364 68 58 23 1
"7246" "Iago Aspas" 174472 78 126 74 2
"7247" "Oussama Darragi" 174480 71 56 20 1
"7248" "Boban Jovic" 174526 67 60 36 1
"7249" "Siboniso Pa Gaxa" 174546 71 102 36 1
"7250" "Ahmed Saied Okka" 174597 65 55 23 1
"7251" "Ahmed Samir Farag" 174600 64 53 7 1
"7252" "Thomas Welnicki" 174630 60 107 6 1
"7253" "Dani Schahin" 174634 70 102 19 1
"7254" "Rajko Brezancic" 174690 69 52 7 1
"7255" "Geoffry Hairemans" 174747 62 47 7 2
"7256" "Erik Lamela" 174850 82 117 109 2
"7257" "Fransergio" 174853 73 125 47 1
"7258" "Armiche Ortega" 174855 63 123 2 1
"7259" "Zezinho" 175259 70 129 1 1
"7260" "Borja Garcia" 175305 71 122 22 1
"7261" "Kiko" 175311 73 134 21 1
"7262" "Fernando" 175646 77 52 34 1
"7263" "Daniel Galbraith" 175806 64 120 15 1
"7264" "James McClean" 175947 75 68 72 1
"7265" "Neto" 176186 79 394 75 1
"7266" "Hotaru Yamaguchi" 176201 69 50 6 1
"7267" "Yoichiro Kakitani" 176206 72 47 9 1
"7268" "Marco Aratore" 176298 63 41 29 1
"7269" "Samuel Inkoom" 176299 69 127 50 3
"7270" "Xherdan Shaqiri" 176300 80 132 134 4
"7271" "Abdulla Fatadi" 176301 57 60 8 1
"7272" "Abdullah Omar" 176302 62 121 52 1
"7273" "Branislav Micic" 176303 56 123 8 1
"7274" "Vitali Balashov" 176435 67 43 3 1
"7275" "Loris Benito" 176680 70 84 70 2
"7276" "Pavol Bajza" 176682 62 308 2 1
"7277" "Uros Matic" 176691 68 52 37 1
"7278" "Robert Pich" 176704 66 46 47 1
"7279" "Filip Kiss" 176718 64 52 38 1
"7280" "Olubayo Adefemi" 176801 62 122 11 1
"7281" "Lukas Hinterseer" 176831 72 47 19 1
"7282" "Steven Caulker" 176889 77 58 116 1
"7283" "Karim Onisiwo" 176953 68 58 3 1
"7284" "Robinho" 177057 66 55 5 1
"7285" "Burak Kaplan" 177083 66 128 2 1
"7286" "Jan Oblak" 177126 82 403 109 2
"7287" "Marko Meerits" 177152 65 324 3 1
"7288" "Gianluca D'Angelo" 177471 47 115 6 1
"7289" "Enzo Ruiz" 177472 53 97 9 1
"7290" "Izet Hajrovic" 177475 75 119 78 3
"7291" "Henrique Almeida" 177496 69 106 1 1
"7292" "Gabriel Paulista" 177503 78 58 57 2
"7293" "Steve Williams" 177532 61 102 6 1
"7294" "Kadu" 177649 72 46 1 1
"7295" "Danijel Marceta" 177652 65 54 8 1
"7296" "Anthony Andreu" 177683 67 43 21 1
"7297" "Innocent Emeghara" 177688 74 53 78 3
"7298" "Alban Pnishi" 177689 63 58 21 1
"7299" "Daniel Davari" 177698 69 347 38 2
"7300" "Mario Goetze" 177714 86 125 125 1
"7301" "Lasse Sobiech" 177715 72 121 24 1
"7302" "Mihail Aleksandrov" 177716 72 53 2 1
"7303" "Daniel Ginczek" 177720 77 108 33 1
"7304" "Billy McKay" 177760 72 103 138 1
"7305" "Vlad Chiriches" 177837 77 55 32 2
"7306" "Enes Sipovic" 177843 61 48 2 1
"7307" "Gheorghe Grozav" 177872 68 132 2 1
"7308" "Dodo" 177874 74 136 54 1
"7309" "Odise Roshi" 177891 69 46 3 1
"7310" "Philipp Hosiner" 177941 73 69 7 2
"7311" "Ermin Bicakcic" 177942 77 64 74 1
"7312" "Felix Wiedwald" 177953 75 368 43 1
"7313" "Kalilou Mohamed Traore" 178091 71 51 10 1
"7314" "Mario Baric" 178096 66 49 37 1
"7315" "Tomislav Puljic" 178119 67 53 157 1
"7316" "Sime Vrsaljko" 178120 77 58 76 1
"7317" "Mattia Bottani" 178142 62 55 28 1
"7318" "Stipe Bacelic-Grgic" 178165 65 56 19 1
"7319" "Pavel Sultes" 178196 68 126 38 1
"7320" "Timm Klose" 178206 77 61 107 3
"7321" "Nicolas Schindelholz" 178210 64 55 72 1
"7322" "Reynaldo" 178249 68 141 36 1
"7323" "Dorian Dessoleil" 178261 66 57 18 1
"7324" "Timothy Durwael" 178276 58 119 3 1
"7325" "Mats Rits" 178283 67 61 37 1
"7326" "Bavon Tshibuabua" 178284 63 121 17 1
"7327" "David Destorme" 178291 68 128 107 1
"7328" "Laurens De Bock" 178293 73 115 100 1
"7329" "Artur Lenartowski" 178424 62 50 49 1
"7330" "Wojciech Malecki" 178434 57 282 6 1
"7331" "Piotr Malarczyk" 178435 65 60 104 1
"7332" "Freire" 178461 65 43 35 1
"7333" "Arnor Angeli" 178481 65 43 22 1
"7334" "Moussa Traore" 178484 62 129 10 1
"7335" "Yorick Antheunis" 178485 57 136 8 1
"7336" "Ludovic Buysens" 178486 63 118 48 1
"7337" "Sofian Bidaoui" 178488 66 128 25 2
"7338" "Charlton Vicento" 178506 66 121 40 1
"7339" "Filip Djuricic" 178538 77 134 105 5
"7340" "Gaby Jallo" 178541 62 138 19 1
"7341" "Adrian Gunino" 178574 69 144 50 2
"7342" "Sergiusz Prusak" 178584 57 287 37 1
"7343" "Omar Jarun" 178587 59 60 1 1
"7344" "Krzysztof Kaczmarczyk" 178599 51 54 3 1
"7345" "Romulo" 178603 76 130 46 1
"7346" "Grzegorz Piesio" 178689 57 59 27 1
"7347" "Artur Gieraga" 178702 60 49 17 1
"7348" "Lukasz Skorupski" 178732 73 353 92 2
"7349" "Omer Bayram" 178749 69 105 19 1
"7350" "Nemanja Gudelj" 178753 77 141 159 1
"7351" "Bram Nuytinck" 178758 74 122 102 2
"7352" "Lerin Duarte" 178762 74 108 67 1
"7353" "Gino Felixdaal" 178764 60 134 5 1
"7354" "Davy Proepper" 178765 77 130 135 1
"7355" "Jeff Stans" 178767 69 55 78 1
"7356" "Fanol Perdedaj" 178770 68 119 6 1
"7357" "Andreas Luthe" 178771 72 357 3 1
"7358" "Julian Koch" 178774 71 114 2 1
"7359" "Oliver Baumann" 178778 78 384 198 1
"7360" "Tolgay Arslan" 178781 77 107 60 1
"7361" "Maximillian Beister" 178784 74 128 22 1
"7362" "Ties Evers" 178788 65 43 23 1
"7363" "Manuel Gulde" 178800 70 126 2 1
"7364" "Franco Zuculini" 178802 74 148 27 3
"7365" "Stephan Salger" 178803 67 103 5 1
"7366" "Christian Clemens" 178804 75 144 78 1
"7367" "Andre Schuerrle" 178812 81 139 163 2
"7368" "Ilkay Guendogan" 178818 84 122 133 1
"7369" "Sebastian Polter" 178833 71 110 17 1
"7370" "Asmir Kajevic" 178947 59 47 25 1
"7371" "Stefan Savic" 178955 81 66 100 3
"7372" "Dejan Lekic" 179009 72 38 15 1
"7373" "Junior Livramento" 179047 63 137 5 1
"7374" "Chris Erskine" 179050 65 60 53 1
"7375" "Glenn van Asten" 179058 60 129 3 1
"7376" "Cristophe Diandy" 179059 68 135 71 1
"7377" "Lukas Bielak" 179071 60 53 33 1
"7378" "Willian Jose" 179083 72 119 19 1
"7379" "Junya Tanaka" 179090 74 47 5 1
"7380" "Marcel Ritzmaier" 179115 71 48 45 1
"7381" "Sofian Akouili" 179175 63 51 10 1
"7382" "Richard Stolte" 179176 61 56 1 1
"7383" "Xander Houtkoop" 179179 67 69 43 1
"7384" "Tobias Waisapy" 179182 61 50 1 1
"7385" "Roland Bergkamp" 179184 63 49 24 1
"7386" "Calvin Mac-Intosh" 179201 66 59 25 1
"7387" "Damiano Schet" 179206 63 60 22 1
"7388" "Bryan Smeets" 179208 67 35 27 1
"7389" "Mikhail Rosheuvel" 179218 67 63 57 1
"7390" "Ilias Haddad" 179236 64 54 27 2
"7391" "Michael de Leeuw" 179239 74 55 126 1
"7392" "Mitch Apau" 179241 67 51 83 2
"7393" "Lars Lambooij" 179242 64 50 12 1
"7394" "Vojo Ubiparip" 179289 71 47 33 1
"7395" "Waldemar Sobota" 179310 71 56 76 2
"7396" "Patryk Tuszynski" 179311 65 55 42 1
"7397" "May Mahlangu" 179365 73 130 13 1
"7398" "Vlastimir Jovanovic" 179375 66 131 153 1
"7399" "Ludovic Lamine Sane" 179393 79 132 180 1
"7400" "Hugo Cianci" 179396 57 125 2 1
"7401" "Jonathan Tinhan" 179397 67 139 1 1
"7402" "Idrissa Sylla" 179402 72 60 26 1
"7403" "Fousseyni Cisse" 179403 66 96 7 2
"7404" "Patrick Ekeng Ekeng" 179404 68 56 30 2
"7405" "Issam El Adoua" 179407 71 52 54 2
"7406" "Idrissa Gana Gueye" 179410 76 134 139 2
"7407" "Arnaud Souquet" 179411 65 136 1 1
"7408" "Ladislas Douniama" 179412 70 49 9 1
"7409" "Maxime Barthelme" 179415 70 64 72 1
"7410" "Edgar Prib" 179491 75 133 69 1
"7411" "Younes Belhanda" 179511 82 127 110 2
"7412" "Xavier Mercier" 179513 66 57 6 1
"7413" "Roderic Filippi" 179516 69 55 21 1
"7414" "Yassine Jebbour" 179517 66 122 37 1
"7415" "Loic Poujol" 179520 67 112 46 1
"7416" "Dany Nounkeu" 179522 77 135 31 1
"7417" "Luan" 179523 75 110 6 1
"7418" "Hoerdur Magnusson" 179759 68 40 12 1
"7419" "Matthieu Sans" 179769 66 66 2 1
"7420" "Iker Muniain" 179772 80 135 161 1
"7421" "Emmanuel Correze" 179773 59 129 4 1
"7422" "Gael Germany" 179774 65 108 16 1
"7423" "Romain Reynaud" 179783 68 126 46 1
"7424" "Hassan Lingani" 179788 59 108 3 1
"7425" "Thomas Heurtaux" 179791 78 123 142 2
"7426" "Romain Inez" 179792 63 115 18 1
"7427" "Yacouba Sylla" 179793 72 52 30 2
"7428" "Yacine Brahimi" 179795 82 124 128 3
"7429" "Florin Berenguer" 179798 70 124 10 1
"7430" "Willy Aubameyang" 179801 60 51 4 1
"7431" "Mustapha Dumbuya" 179810 66 107 19 1
"7432" "Marco Paixao" 179817 71 121 73 2
"7433" "Flavio Paixao" 179818 70 135 111 2
"7434" "Walid Mesloub" 179828 74 126 52 1
"7435" "Romain Hamouma" 179845 79 135 148 1
"7436" "Yeni N'Gbakoto" 179866 73 112 19 1
"7437" "Kassim Abdallah" 179891 69 112 59 1
"7438" "Pierrick Valdivia" 179893 69 122 32 1
"7439" "Billy Ketkeophomphone" 179901 73 43 32 2
"7440" "Roberto Rodriguez" 180076 68 50 28 1
"7441" "Issaga Diallo,28" 180077 58 43 28 1
"7442" "Christoph Moritz" 180126 74 140 62 1
"7443" "Georgi Milanov" 180134 74 61 10 1
"7444" "Josh Magennis" 180137 63 203 119 1
"7445" "Adam Collin" 180197 66 323 3 1
"7446" "Marvin Zeegelaar" 180236 74 131 48 2
"7447" "Dani Sanchez" 180270 64 45 3 1
"7448" "Shane Sutherland" 180271 62 59 23 1
"7449" "Graeme Shinnie" 180274 73 51 191 1
"7450" "Fredrik Ulvestad" 180283 69 103 1 1
"7451" "Marc Vidal" 180284 67 342 2 1
"7452" "Tae-Hee Nam" 180292 71 134 13 1
"7453" "Thierry Moutinho" 180302 67 68 7 1
"7454" "Patrick van Aanholt" 180330 74 127 128 2
"7455" "Ismo Vorstermans" 180332 66 140 37 1
"7456" "Kassim Doumbia" 180364 61 37 7 1
"7457" "Marvin Peersman" 180784 68 57 55 1
"7458" "Mourad Satli" 181029 66 44 17 1
"7459" "Fazli Kocabas" 181051 60 49 9 1
"7460" "Carlo Evertz" 181053 54 60 2 1
"7461" "Enes Saglik" 181054 70 63 70 1
"7462" "Evariste Ngolok" 181066 67 55 58 1
"7463" "Matz Sels" 181069 76 379 96 1
"7464" "Thomas Wils" 181071 66 54 63 1
"7465" "Mohamed El Gabbas" 181073 65 57 49 1
"7466" "Laurens Paulussens" 181140 67 48 36 1
"7467" "Cristian Trombetta" 181189 66 41 4 1
"7468" "Bruno Gallo" 181190 67 139 59 1
"7469" "Tiago Cintra" 181192 66 86 9 1
"7470" "Celestino" 181194 66 98 49 1
"7471" "Nicolas De Preville" 181197 74 52 75 1
"7472" "Joao Barroca" 181198 62 315 45 2
"7473" "Flavio Nunes Ferreira" 181203 74 52 49 2
"7474" "Luisinho" 181205 72 73 21 1
"7475" "Diogo Ribeiro" 181208 64 39 3 1
"7476" "Adama Traore" 181211 75 133 39 2
"7477" "Elisson" 181215 68 343 4 1
"7478" "Khadare Guirassy Abdou" 181220 64 139 2 1
"7479" "Tom Hateley" 181227 71 126 192 2
"7480" "Frank Nouble" 181229 67 106 3 1
"7481" "Marvin Sordell" 181242 70 114 2 1
"7482" "Andre Blackman" 181254 59 40 3 1
"7483" "Nick Ross" 181255 68 55 130 1
"7484" "Darryl Westlake" 181258 64 125 23 1
"7485" "David Wotherspoon" 181262 66 130 196 1
"7486" "Raphael Koch" 181275 59 133 47 1
"7487" "Romelu Lukaku" 181276 82 54 160 2
"7488" "Kristjan Gauti Emilsson" 181294 64 61 1 1
"7489" "Oscar de Marcos" 181297 80 131 166 1
"7490" "Zarko Tomasevic" 181312 70 135 74 2
"7491" "Clebao" 181313 70 57 7 1
"7492" "Alexander Ring" 181333 72 40 3 1
"7493" "Aboubacar Tandia" 181344 62 113 4 1
"7494" "Eder Baiano" 181347 62 64 5 1
"7495" "Roberto Raul Tucker,18" 181352 65 127 18 1
"7496" "Pedro Seabra" 181356 64 136 19 1
"7497" "Fabio Espinho" 181357 73 59 41 1
"7498" "Mario Rondon" 181362 74 119 122 1
"7499" "Jeferson" 181372 67 123 42 1
"7500" "Tiago Terroso" 181375 67 55 34 1
"7501" "Wesllem" 181376 64 120 1 1
"7502" "Leon Ter Wielen" 181377 63 313 6 1
"7503" "Daniel Ayala" 181379 72 113 8 1
"7504" "Rafael Galhardo" 181425 73 129 1 1
"7505" "Claudio Ramos" 181433 66 331 19 1
"7506" "Roderick Miranda" 181548 72 151 60 3
"7507" "Thomas Guimaraes Azevedo" 181569 66 54 14 1
"7508" "Patrick De Vlamynck" 181572 60 301 9 1
"7509" "Maeel Lepicier" 181574 65 36 41 1
"7510" "Nicholas Tamsin" 181596 58 50 1 1
"7511" "Benjamin Leroy" 181619 73 352 23 1
"7512" "Michal Miskiewicz" 181654 68 327 47 1
"7513" "Leo" 181793 67 49 3 1
"7514" "Yaya Soumahoro" 181842 73 59 35 1
"7515" "Thanasis Karagounis" 181866 66 52 9 1
"7516" "Mattia Perin" 181910 81 397 123 1
"7517" "Vid Belec" 181911 72 352 52 2
"7518" "Francesco Bardi" 181920 75 367 48 1
"7519" "Federico Dionisi" 181921 72 104 50 2
"7520" "Marco Andreolli" 181984 78 127 95 2
"7521" "Roberto Soriano" 181995 76 145 91 1
"7522" "Leonardo Blanchard" 181997 71 44 27 1
"7523" "Niccolo Giannetti" 181998 68 56 1 1
"7524" "Joshua Silva" 182072 56 37 1 1
"7525" "Bartosz Rymaniak" 182075 62 121 115 1
"7526" "Ishak Belfodil" 182106 75 115 46 2
"7527" "Adrian Blad" 182107 62 102 21 1
"7528" "Leonel Galeano" 182138 72 59 7 1
"7529" "Fraser Fyvie" 182193 64 53 44 1
"7530" "Mitchell Megginson" 182195 60 59 9 1
"7531" "Ashley R. Westwood" 182223 75 134 119 1
"7532" "Mikel San Jose" 182224 80 130 164 1
"7533" "Giovanni Gravenbeek" 182228 65 112 50 1
"7534" "Lisandro Lopez" 182456 78 53 45 2
"7535" "Evangelos Ikonomou" 182567 60 58 33 1
"7536" "Lens Annab" 182605 64 138 54 1
"7537" "Luca Marrone" 182606 73 142 42 1
"7538" "Stojan Vranjes" 182637 65 59 48 1
"7539" "Matteo Ciofani" 182715 68 103 14 1
"7540" "Matias Ezequiel Schelotto" 182765 77 135 120 2
"7541" "Archimede Morleo" 182776 72 126 93 1
"7542" "Diego Fabbrini" 182791 74 131 16 1
"7543" "Marco D'Alessandro" 182836 71 133 21 1
"7544" "Antonio Mazzotta" 182839 68 143 7 1
"7545" "Alessandro Iacobucci" 182843 67 334 5 1
"7546" "Alain Pierre Mendy" 182847 58 57 2 1
"7547" "Ronaldo" 182849 64 45 1 1
"7548" "Lukas Rupp" 182892 74 58 58 1
"7549" "Matthias Zimmermann" 182893 68 124 15 1
"7550" "David De Gea" 182917 87 429 222 2
"7551" "Victor Ruiz" 182921 80 125 145 2
"7552" "Maxime Gonalons" 182923 82 139 200 1
"7553" "Clement Grenier" 182925 79 127 74 1
"7554" "Sergio Tejera" 182928 73 148 20 1
"7555" "Tom Cairney" 182962 72 147 10 1
"7556" "Giuseppe Rizzo" 183039 66 137 10 1
"7557" "Diego Falcinelli" 183059 69 44 11 1
"7558" "Davide Gavazzi" 183076 67 126 6 1
"7559" "Victor Laguardia" 183101 69 121 3 1
"7560" "Hector Yuste" 183158 67 137 4 1
"7561" "Marcos Gullon" 183184 70 132 21 2
"7562" "Mario Gaspar" 183185 80 130 139 1
"7563" "Danijel Stojanovic" 183230 59 53 12 1
"7564" "Jorge Garcia Morcillo" 183321 69 60 7 1
"7565" "Alvaro Gimenez" 183327 68 100 12 1
"7566" "Ernesto Galan" 183331 70 124 32 1
"7567" "Victor Perez" 183346 75 127 39 1
"7568" "Jon Echaide" 183347 68 117 4 1
"7569" "Dani Hernandez" 183348 73 370 24 1
"7570" "Alvaro Cejudo" 183350 74 143 114 1
"7571" "Valentine Viola" 183364 73 52 6 2
"7572" "Luis Farina" 183365 75 44 15 1
"7573" "James Dunne" 183412 64 132 13 1
"7574" "David Stephens" 183414 57 104 21 1
"7575" "Davide Grassi" 183425 61 70 26 1
"7576" "Carlos Tomas" 183440 65 135 1 1
"7577" "Tito" 183449 77 144 149 1
"7578" "Hugo Mallo" 183462 78 134 109 1
"7579" "Edu Ramos" 183479 68 141 3 1
"7580" "Adrian Sardinero Corpa" 183482 66 114 4 1
"7581" "Ulises Davila" 183484 70 113 6 2
"7582" "Jean Barrientos" 183491 72 51 50 2
"7583" "Dani Castellano" 183497 69 120 25 1
"7584" "Javi Lara" 183498 71 135 16 1
"7585" "Leandro Bacuna" 183500 73 141 148 2
"7586" "Craig Thomson" 183515 65 132 35 1
"7587" "Pape Ndiaye Souare" 183519 76 126 106 2
"7588" "Jose Maria Lopez Silva" 183521 71 60 4 1
"7589" "Andy Delort" 183530 75 106 37 1
"7590" "Walter Fernandez" 183532 67 132 2 1
"7591" "Raphael Augusto" 183542 64 38 2 1
"7592" "Cristian Suarez" 183544 71 51 6 1
"7593" "Fernando Uribe" 183547 73 57 2 1
"7594" "Stefan Scepovic" 183548 71 108 25 4
"7595" "Edin Cocalic" 183585 69 56 25 1
"7596" "Emmanuel Emenike" 183670 81 61 5 1
"7597" "Raul Dominguez" 183701 57 278 1 1
"7598" "Matthew Lowton" 183715 74 43 63 1
"7599" "Tono" 184091 75 60 46 1
"7600" "Isael" 184092 68 132 9 1
"7601" "Sylwester Patejuk" 184098 64 51 69 1
"7602" "Augusto Da Silva" 184100 62 49 7 1
"7603" "Oliver Kragl" 184105 67 62 12 1
"7604" "Heldon" 184114 75 52 79 2
"7605" "Diego Novaretti" 184132 72 147 11 1
"7606" "Antoine Griezmann" 184138 84 142 190 1
"7607" "Callum Wilson" 184321 75 102 9 1
"7608" "Andreas Weimann" 184360 74 119 82 1
"7609" "Robert Kiernan" 184377 65 128 2 1
"7610" "Tom Aldred" 184449 62 105 2 1
"7611" "Samuel Souprayen" 184520 70 110 65 2
"7612" "Florian Lejeune" 184521 73 108 8 1
"7613" "Remy Amieux" 184522 67 65 97 1
"7614" "Koke" 184533 83 135 149 1
"7615" "Philippe Coutinho" 184536 84 48 125 3
"7616" "Marc-Andre ter Stegen" 184554 82 409 114 2
"7617" "Mickael Firmin" 184576 65 131 4 1
"7618" "Edgar Costa" 184590 71 144 78 1
"7619" "Atila Turan" 184591 69 126 19 2
"7620" "Marco Rojas" 184610 71 104 26 1
"7621" "Marciano Bruma" 184618 65 120 44 2
"7622" "Ohad Levita" 184621 65 330 24 1
"7623" "Rafa Garcia" 184623 66 133 1 1
"7624" "Khouma Babacar" 184629 75 50 32 2
"7625" "Guilherme" 184644 58 116 1 1
"7626" "Lukas Schmitz" 184645 72 147 88 1
"7627" "Paolo Grossi" 184653 68 118 9 1
"7628" "Uros Cosic" 184770 69 55 29 1
"7629" "Jeffrey Bruma" 184821 78 120 123 3
"7630" "Fabio Borini" 184822 77 101 74 2
"7631" "Shkodran Mustafi" 184999 82 116 107 2
"7632" "Djakaridja Kone" 185000 72 48 51 1
"7633" "Matthew Leckie" 185014 73 115 28 1
"7634" "Chaher Zarour" 185067 68 125 15 1
"7635" "Javi Lopez" 185123 76 126 158 1
"7636" "Elizeu" 185143 66 50 7 1
"7637" "Marko Miric" 185152 68 59 21 1
"7638" "Kevin Kampl" 185175 79 126 27 1
"7639" "Edson Eli Montano" 185196 62 38 1 1
"7640" "Joshua King" 185236 69 100 24 1
"7641" "Luka Tankulic" 185300 58 47 12 1
"7642" "Aitor Nunez" 185301 67 128 4 1
"7643" "Adam Matuschyk" 185336 72 120 31 1
"7644" "Christoph Hemlein" 185342 67 49 18 1
"7645" "Azbe Jug" 185386 66 335 2 1
"7646" "Amad Al Hosni" 185388 73 52 3 1
"7647" "Magnus Wolff Eikrem" 185389 76 152 11 2
"7648" "Joao Silva" 185432 68 50 21 1
"7649" "Torgeir Boerven" 185433 75 113 7 1
"7650" "Clemens Fandrich" 185518 65 134 11 1
"7651" "Miquel Nelom" 185554 71 53 111 1
"7652" "James Forrest" 185566 73 48 80 1
"7653" "Luiz Carlos" 185591 75 59 102 1
"7654" "Pierrick Cros" 185618 70 344 51 2
"7655" "Jose Luis Palomino" 185625 73 53 21 1
"7656" "Leandro Chaparro" 185636 70 55 13 1
"7657" "Mathew Ryan" 185644 78 395 35 2
"7658" "Augusto Pereira Loureiro" 185699 64 51 18 1
"7659" "Pedro Moreira" 185701 66 55 60 1
"7660" "Filipe Melo" 185703 69 54 17 1
"7661" "Ishmael Yartey" 185704 69 58 54 3
"7662" "Leandro Pimenta" 185705 65 54 6 1
"7663" "Elio Martins" 185709 72 51 24 1
"7664" "Marco Baixinho" 185798 70 52 21 1
"7665" "Ze Eduardo" 185867 76 127 9 1
"7666" "Rui Rego" 185908 69 339 88 1
"7667" "Danilo" 185909 65 47 2 1
"7668" "Siaka Bamba" 185918 69 48 17 1
"7669" "Luis Pedro Cavanda" 185925 76 53 36 1
"7670" "Jardel" 185945 80 57 111 1
"7671" "Ismaily" 185949 76 51 48 1
"7672" "Hope Akpan" 185974 66 126 6 1
"7673" "Joel Robles" 186054 74 374 43 2
"7674" "Mateusz Slodowy" 186090 51 53 11 1
"7675" "Jonas Sakuwaha" 186120 61 141 1 1
"7676" "Jose Raul Baena" 186121 78 136 122 1
"7677" "Javi Lopez" 186122 63 135 9 1
"7678" "Samuel Armenteros" 186136 70 119 114 1
"7679" "Phil Jones" 186137 80 129 123 1
"7680" "Cheick Doukoure" 186153 66 116 25 1
"7681" "Joachim van Damme" 186184 66 58 26 1
"7682" "Marko Obradovic" 186188 57 44 5 1
"7683" "Mathieu Manset" 186256 64 105 2 1
"7684" "Niels Coussement" 186284 60 44 7 1
"7685" "Duarte Machado" 186336 65 50 16 1
"7686" "Jochem Jansen" 186440 60 41 15 1
"7687" "Ricardo Nunes" 186463 65 56 25 1
"7688" "George Francomb" 186497 63 134 11 1
"7689" "Sandro Wieser" 186524 65 53 27 1
"7690" "Igor Rossi" 186531 65 68 45 2
"7691" "Hugo Vieira" 186592 74 52 51 1
"7692" "Rami Gershon" 186621 73 130 84 2
"7693" "Elizio" 186667 66 59 21 1
"7694" "Luis Dias" 186668 59 56 6 1
"7695" "Vitor" 186669 72 36 56 1
"7696" "Ricardo Nascimento" 186671 70 60 67 1
"7697" "Rafa Sousa" 186673 66 47 29 1
"7698" "Helder Luis Ferreira" 186675 66 55 22 1
"7699" "Michel" 186676 68 43 21 1
"7700" "Pedro Coronas" 186677 66 50 19 1
"7701" "Nilson" 186687 68 58 12 1
"7702" "Matthew Jones" 186705 69 349 54 1
"7703" "Pizzi" 186748 79 122 128 2
